treepar-cacherow-32-4-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,covtype_xgb_model_save.json,gpu_array,4096,false,1.57552,1.47548
treepar-cacherow-32-4-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,higgs_xgb_model_save.json,gpu_array,4096,false,0.086106,0.0588721
treepar-cacherow-32-4-10,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.108667,0.0594189
treepar-cacherow-32-4-10,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.445342,0.429565
treepar-cacherow-32-4-10,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0829517,0.0611719
treepar-cacherow-32-4-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,covtype_xgb_model_save.json,gpu_sparse,4096,false,1.62196,1.51761
treepar-cacherow-32-4-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.0926904,0.0621362
treepar-cacherow-32-4-10,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.108933,0.0615698
treepar-cacherow-32-4-10,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.660552,0.643892
treepar-cacherow-32-4-10,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0865601,0.066167
treepar-cacherow-32-4-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,covtype_xgb_model_save.json,gpu_reorg,4096,false,1.79278,1.67997
treepar-cacherow-32-4-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-10,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.0999341,0.0719849
treepar-cacherow-32-4-10,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.120286,0.0726538
treepar-cacherow-32-4-20,abalone_xgb_model_save.json,gpu_array,4096,false,0.337805,0.314443
treepar-cacherow-32-4-20,airline_xgb_model_save.json,gpu_array,4096,false,0.0770142,0.049751
treepar-cacherow-32-4-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-20,covtype_xgb_model_save.json,gpu_array,4096,false,1.81715,1.64709
treepar-cacherow-32-4-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-20,higgs_xgb_model_save.json,gpu_array,4096,false,0.0882056,0.0540894
treepar-cacherow-32-4-20,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.13085,0.0563135
treepar-cacherow-32-4-20,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.45791,0.434016
treepar-cacherow-32-4-20,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0852026,0.0554492
treepar-cacherow-32-4-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-4-20,covtype_xgb_model_save.json,gpu_sparse,4096,false,1.8257,1.65854
treepar-cacherow-32-4-20,epsilon_xgb_model_save.json,4096,false,-1,-1
