array-one_tree, float, 512 , 1, 9.08232, 1.31549, 29.6642, 9.48646, 3.53402, 376.432, 1.42408, 1.49465
array-one_tree, float, 512 , 4, 9.11609, 1.54226, 16.4361, 9.2697, 3.17033, 316.169, 1.76854, 1.46498
array-one_tree, float, 512 , 8, 5.54835, 1.0862, 15.0446, 7.33962, 3.01905, 231.156, 1.16339, 1.03782
sparse-one_tree, float, 512 , 1, 9.28106, 1.38012, 30.2754, 9.45537, 3.65195, 377.67, 1.49541, 1.53598
sparse-one_tree, float, 512 , 4, 7.58938, 1.27483, 17.0614, 8.71457, 2.88725, 281.378, 1.44468, 1.23312
sparse-one_tree, float, 512 , 8, 5.25857, 1.00086, 17.1768, 7.05549, 2.71807, 144.722, 1.0687, 0.941178
sparse_remove_extra_hop-prob-one_tree, float, 512 , 1, 9.2821, 1.37983, 30.2792, 9.45697, 3.64021, 378.012, 1.49449, 1.54096
sparse_remove_extra_hop-prob-one_tree, float, 512 , 4, 7.05348, 1.22756, 11.9428, 7.66312, 2.84917, 281.173, 1.37877, 1.22019
sparse_remove_extra_hop-prob-one_tree, float, 512 , 8, 5.04064, 0.895488, 9.79517, 5.86495, 2.60115, 148.315, 0.977643, 0.911842
array-pipelined_sched, float, 512 , 4, 6.24108, 0.954238, 13.8962, 7.02932, 2.36117, 177.197, 0.964792, 0.846686
array-pipelined_sched-4, float, 512 , 8, 4.1912, 0.720371, 13.1882, 5.39175, 2.30403, 141.713, 0.729889, 0.663132
array-pipelined_sched-8, float, 512 , 8, 4.11143, 0.660417, 12.4683, 5.05218, 2.42719, 136.895, 0.67123, 0.630254
sparse-pipelined_sched, float, 512 , 4, 6.5332, 0.943717, 14.1532, 7.20586, 2.36236, 166.258, 0.954154, 0.846973
sparse-pipelined_sched-4, float, 512 , 8, 4.23275, 0.696296, 12.6874, 5.40087, 2.18077, 124.637, 0.707728, 0.653021
sparse-pipelined_sched-8, float, 512 , 8, 3.84428, 0.592917, 12.2172, 4.68395, 2.07771, 109.122, 0.622005, 0.583516
array-default_sched, float, 1024 , 1, 13.5524, 1.71303, 24.6965, 11.9344, 1.97625, 727.472, 1.7049, 1.66649
array-default_sched, float, 1024 , 4, 13.4744, 1.96982, 14.9931, 11.9192, 2.24856, 820.371, 2.06168, 1.57776
array-default_sched, float, 1024 , 8, 8.54563, 1.41348, 16.4299, 10.3057, 1.77659, 796.652, 1.49201, 1.19672
sparse-default_sched, float, 1024 , 1, 16.7528, 2.00104, 28.4929, 13.5177, 2.28041, 596.519, 1.95422, 1.66814
sparse-default_sched, float, 1024 , 4, 11.8882, 1.53031, 15.4072, 11.5696, 1.87768, 473.43, 1.62948, 1.27389
sparse-default_sched, float, 1024 , 8, 8.11931, 1.23681, 16.6021, 9.48712, 1.57854, 658.478, 1.25874, 1.02941
array-one_tree, float, 1024 , 1, 9.0708, 1.36621, 33.5093, 9.61407, 3.86112, 371.384, 1.43426, 3.55021
array-one_tree, float, 1024 , 4, 9.21668, 2.47622, 17.9049, 9.35656, 3.12266, 309.706, 1.7474, 1.43923
array-one_tree, float, 1024 , 8, 5.4743, 1.0665, 16.5428, 7.39647, 2.76521, 222.23, 1.13615, 1.01356
sparse-one_tree, float, 1024 , 1, 9.26575, 1.41677, 33.7573, 9.71363, 3.92523, 375.81, 1.48918, 1.53294
sparse-one_tree, float, 1024 , 4, 7.58554, 1.30656, 18.2207, 9.03882, 2.93255, 287.668, 1.44168, 1.22072
sparse-one_tree, float, 1024 , 8, 5.2462, 1.01, 18.4805, 7.18195, 2.60083, 143.982, 1.05527, 0.930576
sparse_remove_extra_hop-prob-one_tree, float, 1024 , 1, 9.26621, 1.41457, 33.7658, 9.71232, 3.8916, 374.275, 1.48979, 1.52884
sparse_remove_extra_hop-prob-one_tree, float, 1024 , 4, 7.05543, 1.22934, 13.3247, 7.88109, 2.92642, 284.867, 1.34531, 1.2062
sparse_remove_extra_hop-prob-one_tree, float, 1024 , 8, 4.949, 0.908594, 10.9456, 5.94901, 2.5969, 145.098, 0.96373, 0.901172
array-pipelined_sched, float, 1024 , 4, 6.19644, 0.936357, 15.1203, 6.91842, 2.31345, 167.203, 0.948965, 0.834063
array-pipelined_sched-4, float, 1024 , 8, 4.18135, 0.705664, 14.2806, 5.31265, 2.18514, 128.821, 0.717266, 0.656572
array-pipelined_sched-8, float, 1024 , 8, 4.19549, 0.658975, 15.5656, 4.94376, 2.38826, 126.403, 0.674229, 0.627559
sparse-pipelined_sched, float, 1024 , 4, 6.52112, 0.933896, 15.4228, 7.14418, 2.26092, 165.402, 0.943887, 0.841348
sparse-pipelined_sched-4, float, 1024 , 8, 4.23897, 0.690312, 14.4498, 5.33329, 2.20078, 123.859, 0.700586, 0.651279
sparse-pipelined_sched-8, float, 1024 , 8, 3.85401, 0.592881, 15.7159, 4.57415, 2.32043, 108.135, 0.621035, 0.582979
array-default_sched, float, 2000 , 1, 13.5969, 1.72489, 24.6973, 11.8349, 2.05294, 727.395, 1.70793, 1.66853
array-default_sched, float, 2000 , 4, 13.4541, 1.98257, 15.0532, 11.8445, 2.43729, 819.379, 2.07499, 1.60987
array-default_sched, float, 2000 , 8, 8.49278, 1.41441, 16.5661, 10.2797, 2.00502, 797.501, 1.50059, 1.20863
sparse-default_sched, float, 2000 , 1, 16.6947, 1.97709, 32.0468, 13.4075, 2.45501, 596.245, 1.96154, 1.69274
sparse-default_sched, float, 2000 , 4, 11.8531, 1.533, 15.5638, 11.4925, 2.02263, 474.665, 1.63669, 1.2969
sparse-default_sched, float, 2000 , 8, 8.07703, 1.25194, 16.6277, 9.50467, 1.74586, 646.255, 1.26994, 1.04313
array-one_tree, float, 2000 , 1, 9.2547, 1.36739, 33.7002, 9.67887, 4.68558, 367.495, 1.43659, 1.55917
