model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_array,4096,8,2,10,2,false,false,true,11.1467,11.1604
letters,gpu_array,4096,8,2,10,2,true,false,true,9.19421,9.19602
letters,gpu_sparse,4096,8,2,10,2,false,false,true,10.5803,10.5909
letters,gpu_sparse,4096,8,2,10,2,true,false,true,8.69838,8.69891
letters,gpu_reorg,4096,8,2,10,2,false,false,true,23.4175,23.4986
letters,gpu_reorg,4096,8,2,10,2,true,false,true,14.5192,14.5472
letters,gpu_array,4096,8,2,10,4,false,false,true,15.98,16.0147
letters,gpu_array,4096,8,2,10,4,true,false,true,12.7613,12.7785
letters,gpu_sparse,4096,8,2,10,4,false,false,true,17.2588,17.2995
letters,gpu_sparse,4096,8,2,10,4,true,false,true,12.9256,12.9437
letters,gpu_reorg,4096,8,2,10,4,false,false,true,17.3044,17.3513
letters,gpu_reorg,4096,8,2,10,4,true,false,true,13.248,13.2699
letters,gpu_array,4096,8,2,20,-1,false,false,false,4.79721,4.75637
letters,gpu_array,4096,8,2,20,-1,true,false,false,4.04517,4.00184
letters,gpu_array,4096,8,2,20,-1,false,false,true,9.61808,9.60141
letters,gpu_array,4096,8,2,20,-1,true,false,true,9.10059,9.08102
letters,gpu_sparse,4096,8,2,20,-1,false,false,false,4.98983,4.94927
letters,gpu_sparse,4096,8,2,20,-1,true,false,false,4.0713,4.02561
letters,gpu_sparse,4096,8,2,20,-1,false,false,true,10.3346,10.3183
letters,gpu_sparse,4096,8,2,20,-1,true,false,true,10.0474,10.0294
letters,gpu_reorg,4096,8,2,20,-1,false,false,false,5.35738,5.3214
letters,gpu_reorg,4096,8,2,20,-1,true,false,false,5.20697,5.16831
letters,gpu_reorg,4096,8,2,20,-1,false,false,true,11.0509,11.0425
letters,gpu_reorg,4096,8,2,20,-1,true,false,true,9.34627,9.32977
letters,gpu_array,4096,8,2,20,2,false,false,true,8.90925,8.88904
letters,gpu_array,4096,8,2,20,2,true,false,true,8.57985,8.55813
letters,gpu_sparse,4096,8,2,20,2,false,false,true,9.35385,9.33546
letters,gpu_sparse,4096,8,2,20,2,true,false,true,8.79311,8.77126
letters,gpu_reorg,4096,8,2,20,2,false,false,true,14.1784,14.1901
letters,gpu_reorg,4096,8,2,20,2,true,false,true,10.1971,10.1863
letters,gpu_array,4096,8,2,50,-1,false,false,false,4.93724,4.83583
letters,gpu_array,4096,8,2,50,-1,true,false,false,4.41405,4.30753
letters,gpu_array,4096,8,2,50,-1,false,false,true,8.1414,8.0539
letters,gpu_array,4096,8,2,50,-1,true,false,true,7.72057,7.63056
letters,gpu_sparse,4096,8,2,50,-1,false,false,false,4.95533,4.85215
letters,gpu_sparse,4096,8,2,50,-1,true,false,false,4.64277,4.53682
letters,gpu_sparse,4096,8,2,50,-1,false,false,true,8.3094,8.22337
letters,gpu_sparse,4096,8,2,50,-1,true,false,true,7.98491,7.89748
letters,gpu_reorg,4096,8,2,50,-1,false,false,false,5.06204,4.95775
letters,gpu_reorg,4096,8,2,50,-1,true,false,false,4.97712,4.87324
letters,gpu_reorg,4096,8,2,50,-1,false,false,true,18.0308,18.0054
letters,gpu_reorg,4096,8,2,50,-1,true,false,true,12.1992,12.1416
letters,gpu_array,4096,8,2,50,2,false,false,true,9.95594,9.87833
letters,gpu_array,4096,8,2,50,2,true,false,true,8.64431,8.55993
letters,gpu_sparse,4096,8,2,50,2,false,false,true,11.7521,11.6848
letters,gpu_sparse,4096,8,2,50,2,true,false,true,9.50585,9.42623
letters,gpu_reorg,4096,8,2,50,2,false,false,true,19.1046,19.0737
letters,gpu_reorg,4096,8,2,50,2,true,false,true,13.4683,13.4133
letters,gpu_array,4096,32,1,2,-1,false,false,false,5.61762,5.63382
letters,gpu_array,4096,32,1,2,-1,true,false,false,5.51483,5.53103
letters,gpu_array,4096,32,1,2,-1,false,false,true,5.29095,5.30335
letters,gpu_array,4096,32,1,2,-1,true,false,true,5.12932,5.14049
letters,gpu_sparse,4096,32,1,2,-1,false,false,false,5.60229,5.61962
letters,gpu_sparse,4096,32,1,2,-1,true,false,false,5.51018,5.52695
letters,gpu_sparse,4096,32,1,2,-1,false,false,true,5.27129,5.28501
letters,gpu_sparse,4096,32,1,2,-1,true,false,true,5.10621,5.11952
letters,gpu_reorg,4096,32,1,2,-1,false,false,false,5.09423,5.10891
letters,gpu_reorg,4096,32,1,2,-1,true,false,false,6.22704,6.24732
letters,gpu_reorg,4096,32,1,2,-1,false,false,true,4.13889,4.14514
letters,gpu_reorg,4096,32,1,2,-1,true,false,true,3.273,3.27468
