model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,cache_rows,cache_trees,unroll,total,kernel
epsilon,gpu_array,4096,256,2,2,false,true,false,0.885114,0.103107
higgs,gpu_array,4096,256,2,2,false,false,false,0.0606348,0.0342912
higgs,gpu_array,4096,256,2,2,true,false,false,0.0601945,0.0351082
higgs,gpu_array,4096,256,2,2,false,true,false,0.0667285,0.0399121
higgs,gpu_array,4096,256,2,2,true,true,false,0.0638346,0.0395402
letters,gpu_array,4096,256,2,2,false,false,false,7.57935,7.56297
letters,gpu_array,4096,256,2,2,true,false,false,8.97882,8.96214
letters,gpu_array,4096,256,2,2,false,true,false,7.82669,7.80981
letters,gpu_array,4096,256,2,2,true,true,false,7.41371,7.39425
year_prediction_msd,gpu_array,4096,256,2,2,false,false,false,0.0889388,0.0419149
year_prediction_msd,gpu_array,4096,256,2,2,false,true,false,0.103714,0.0543538
abalone,gpu_array,4096,256,2,2,false,false,true,0.175623,0.163236
abalone,gpu_array,4096,256,2,2,true,false,true,0.162419,0.151711
abalone,gpu_array,4096,256,2,2,false,true,true,0.163685,0.151519
abalone,gpu_array,4096,256,2,2,true,true,true,0.155899,0.144767
airline,gpu_array,4096,256,2,2,false,false,true,0.0466878,0.0289421
airline,gpu_array,4096,256,2,2,true,false,true,0.0498901,0.0303947
airline,gpu_array,4096,256,2,2,false,true,true,0.0517855,0.0330339
airline,gpu_array,4096,256,2,2,true,true,true,0.0540226,0.0340942
airline-ohe,gpu_array,4096,256,2,2,false,false,true,0.762497,0.470907
airline-ohe,gpu_array,4096,256,2,2,false,true,true,0.801036,0.512203
covtype,gpu_array,4096,256,2,2,false,false,true,0.21908,0.179734
covtype,gpu_array,4096,256,2,2,false,true,true,0.215356,0.179571
epsilon,gpu_array,4096,256,2,2,false,false,true,0.868975,0.0872095
epsilon,gpu_array,4096,256,2,2,false,true,true,0.880448,0.0984863
higgs,gpu_array,4096,256,2,2,false,false,true,0.0562964,0.0295093
higgs,gpu_array,4096,256,2,2,true,false,true,0.058182,0.0317464
higgs,gpu_array,4096,256,2,2,false,true,true,0.0607975,0.0361027
higgs,gpu_array,4096,256,2,2,true,true,true,0.0627523,0.0361662
letters,gpu_array,4096,256,2,2,false,false,true,6.81752,6.79497
letters,gpu_array,4096,256,2,2,true,false,true,7.32029,7.29659
letters,gpu_array,4096,256,2,2,false,true,true,6.8219,6.79565
letters,gpu_array,4096,256,2,2,true,true,true,7.31104,7.29199
year_prediction_msd,gpu_array,4096,256,2,2,false,false,true,0.0867139,0.0393481
year_prediction_msd,gpu_array,4096,256,2,2,false,true,true,0.0869246,0.0395353
abalone,gpu_sparse,4096,256,2,2,false,false,false,0.207192,0.196549
abalone,gpu_sparse,4096,256,2,2,true,false,false,0.195282,0.183277
abalone,gpu_sparse,4096,256,2,2,false,true,false,0.185147,0.174631
abalone,gpu_sparse,4096,256,2,2,true,true,false,0.187476,0.174714
airline,gpu_sparse,4096,256,2,2,false,false,false,0.0504403,0.0329818
airline,gpu_sparse,4096,256,2,2,true,false,false,0.0531689,0.0336662
airline,gpu_sparse,4096,256,2,2,false,true,false,0.0552311,0.0363468
airline,gpu_sparse,4096,256,2,2,true,true,false,0.0548364,0.037784
airline-ohe,gpu_sparse,4096,256,2,2,false,false,false,0.790048,0.496972
airline-ohe,gpu_sparse,4096,256,2,2,false,true,false,0.84219,0.550108
covtype,gpu_sparse,4096,256,2,2,false,false,false,0.246278,0.205138
covtype,gpu_sparse,4096,256,2,2,false,true,false,0.383703,0.348389
epsilon,gpu_sparse,4096,256,2,2,false,false,false,0.871532,0.091014
epsilon,gpu_sparse,4096,256,2,2,false,true,false,0.884195,0.103114
higgs,gpu_sparse,4096,256,2,2,false,false,false,0.0588607,0.0339868
higgs,gpu_sparse,4096,256,2,2,true,false,false,0.063007,0.0350716
higgs,gpu_sparse,4096,256,2,2,false,true,false,0.0671891,0.0402588
higgs,gpu_sparse,4096,256,2,2,true,true,false,0.0649585,0.0404606
letters,gpu_sparse,4096,256,2,2,false,false,false,7.56155,7.54396
letters,gpu_sparse,4096,256,2,2,true,false,false,9.07719,9.06271
letters,gpu_sparse,4096,256,2,2,false,true,false,7.79596,7.77296
letters,gpu_sparse,4096,256,2,2,true,true,false,7.55275,7.53
year_prediction_msd,gpu_sparse,4096,256,2,2,false,false,false,0.08934,0.0408708
year_prediction_msd,gpu_sparse,4096,256,2,2,false,true,false,0.103821,0.0547144
abalone,gpu_sparse,4096,256,2,2,false,false,true,0.17221,0.161278
abalone,gpu_sparse,4096,256,2,2,true,false,true,0.163233,0.150926
abalone,gpu_sparse,4096,256,2,2,false,true,true,0.162604,0.151803
abalone,gpu_sparse,4096,256,2,2,true,true,true,0.159854,0.147742
airline,gpu_sparse,4096,256,2,2,false,false,true,0.0463444,0.0287337
airline,gpu_sparse,4096,256,2,2,true,false,true,0.0501953,0.0302637
airline,gpu_sparse,4096,256,2,2,false,true,true,0.0526489,0.0328703
airline,gpu_sparse,4096,256,2,2,true,true,true,0.0559375,0.0346834
airline-ohe,gpu_sparse,4096,256,2,2,false,false,true,0.764208,0.472581
airline-ohe,gpu_sparse,4096,256,2,2,false,true,true,0.799993,0.509646
covtype,gpu_sparse,4096,256,2,2,false,false,true,0.213715,0.177662
covtype,gpu_sparse,4096,256,2,2,false,true,true,0.213289,0.17561
epsilon,gpu_sparse,4096,256,2,2,false,false,true,0.867305,0.0870524
epsilon,gpu_sparse,4096,256,2,2,false,true,true,0.880833,0.0985433
higgs,gpu_sparse,4096,256,2,2,false,false,true,0.0543075,0.0295874
higgs,gpu_sparse,4096,256,2,2,true,false,true,0.0589559,0.0314535
higgs,gpu_sparse,4096,256,2,2,false,true,true,0.0635148,0.0364567
higgs,gpu_sparse,4096,256,2,2,true,true,true,0.0643913,0.0366862
letters,gpu_sparse,4096,256,2,2,false,false,true,6.8437,6.8223
letters,gpu_sparse,4096,256,2,2,true,false,true,7.33866,7.31811
letters,gpu_sparse,4096,256,2,2,false,true,true,6.84884,6.82597
letters,gpu_sparse,4096,256,2,2,true,true,true,7.36583,7.34603
year_prediction_msd,gpu_sparse,4096,256,2,2,false,false,true,0.0869873,0.0393229
year_prediction_msd,gpu_sparse,4096,256,2,2,false,true,true,0.0896183,0.0405518
abalone,gpu_reorg,4096,256,2,2,false,false,false,0.194945,0.18233
abalone,gpu_reorg,4096,256,2,2,true,false,false,0.191613,0.179552
abalone,gpu_reorg,4096,256,2,2,false,true,false,0.314454,0.3025
abalone,gpu_reorg,4096,256,2,2,true,true,false,0.295655,0.285188
airline,gpu_reorg,4096,256,2,2,false,false,false,0.0587907,0.0406576
airline,gpu_reorg,4096,256,2,2,true,false,false,0.0801326,0.0599552
airline,gpu_reorg,4096,256,2,2,false,true,false,0.165246,0.146693
airline,gpu_reorg,4096,256,2,2,true,true,false,0.174182,0.155696
airline-ohe,gpu_reorg,4096,256,2,2,false,false,false,0.8269,0.534206
airline-ohe,gpu_reorg,4096,256,2,2,false,true,false,1.84889,1.5606
covtype,gpu_reorg,4096,256,2,2,false,false,false,0.381571,0.340132
covtype,gpu_reorg,4096,256,2,2,false,true,false,1.20851,1.17306
epsilon,gpu_reorg,4096,256,2,2,false,false,false,0.879265,0.0985425
epsilon,gpu_reorg,4096,256,2,2,false,true,false,1.03265,0.241128
higgs,gpu_reorg,4096,256,2,2,false,false,false,0.0790771,0.0526733
higgs,gpu_reorg,4096,256,2,2,true,false,false,0.0887101,0.0636344
higgs,gpu_reorg,4096,256,2,2,false,true,false,0.177438,0.153228
higgs,gpu_reorg,4096,256,2,2,true,true,false,0.183653,0.157517
letters,gpu_reorg,4096,256,2,2,false,false,false,7.82595,7.80799
letters,gpu_reorg,4096,256,2,2,true,false,false,12.1879,12.1858
letters,gpu_reorg,4096,256,2,2,false,true,false,12.2914,12.2863
letters,gpu_reorg,4096,256,2,2,true,true,false,12.6914,12.6921
year_prediction_msd,gpu_reorg,4096,256,2,2,false,false,false,0.105409,0.0558423
year_prediction_msd,gpu_reorg,4096,256,2,2,false,true,false,0.209114,0.16021
abalone,gpu_reorg,4096,256,2,2,false,false,true,0.146611,0.134212
abalone,gpu_reorg,4096,256,2,2,true,false,true,0.134416,0.123897
abalone,gpu_reorg,4096,256,2,2,false,true,true,0.292067,0.281173
abalone,gpu_reorg,4096,256,2,2,true,true,true,0.27408,0.261544
airline,gpu_reorg,4096,256,2,2,false,false,true,0.0477775,0.0288818
airline,gpu_reorg,4096,256,2,2,true,false,true,0.0568717,0.0392228
airline,gpu_reorg,4096,256,2,2,false,true,true,0.199024,0.180584
airline,gpu_reorg,4096,256,2,2,true,true,true,0.229338,0.210055
airline-ohe,gpu_reorg,4096,256,2,2,false,false,true,0.779385,0.486747
airline-ohe,gpu_reorg,4096,256,2,2,false,true,true,2.17456,1.88582
covtype,gpu_reorg,4096,256,2,2,false,false,true,0.305138,0.263677
covtype,gpu_reorg,4096,256,2,2,false,true,true,0.293688,0.256988
epsilon,gpu_reorg,4096,256,2,2,false,false,true,0.87878,0.0914535
epsilon,gpu_reorg,4096,256,2,2,false,true,true,1.07728,0.289451
higgs,gpu_reorg,4096,256,2,2,false,false,true,0.0630957,0.0365894
higgs,gpu_reorg,4096,256,2,2,true,false,true,0.0667261,0.0413615
higgs,gpu_reorg,4096,256,2,2,false,true,true,0.213427,0.186582
higgs,gpu_reorg,4096,256,2,2,true,true,true,0.235688,0.211812
letters,gpu_reorg,4096,256,2,2,false,false,true,6.32241,6.29854
letters,gpu_reorg,4096,256,2,2,true,false,true,7.63943,7.6207
letters,gpu_reorg,4096,256,2,2,false,true,true,7.10984,7.08439
letters,gpu_reorg,4096,256,2,2,true,true,true,7.65464,7.63772
year_prediction_msd,gpu_reorg,4096,256,2,2,false,false,true,0.105928,0.0532935
year_prediction_msd,gpu_reorg,4096,256,2,2,false,true,true,0.105691,0.0530973
abalone,gpu_array,4096,256,4,2,false,false,false,0.344197,0.333005
abalone,gpu_array,4096,256,4,2,true,false,false,0.32263,0.311048
abalone,gpu_array,4096,256,4,2,false,true,false,0.333901,0.322151
abalone,gpu_array,4096,256,4,2,true,true,false,0.312426,0.299804
airline,gpu_array,4096,256,4,2,false,false,false,0.0703898,0.0522176
airline,gpu_array,4096,256,4,2,true,false,false,0.0701839,0.0504451
airline,gpu_array,4096,256,4,2,false,true,false,0.0915617,0.0728564
airline,gpu_array,4096,256,4,2,true,true,false,0.076259,0.0590348
airline-ohe,gpu_array,4096,256,4,2,false,false,false,1.14084,0.85116
airline-ohe,gpu_array,4096,256,4,2,false,true,false,1.27937,0.989624
covtype,gpu_array,4096,256,4,2,false,false,false,0.434368,0.399306
covtype,gpu_array,4096,256,4,2,false,true,false,0.71439,0.680663
epsilon,gpu_array,4096,256,4,2,false,false,false,0.943986,0.157861
epsilon,gpu_array,4096,256,4,2,false,true,false,0.95555,0.173014
higgs,gpu_array,4096,256,4,2,false,false,false,0.082168,0.0559619
higgs,gpu_array,4096,256,4,2,true,false,false,0.0793132,0.0542139
higgs,gpu_array,4096,256,4,2,false,true,false,0.117336,0.0930135
higgs,gpu_array,4096,256,4,2,true,true,false,0.0877458,0.0628988
letters,gpu_array,4096,256,4,2,false,false,false,10.3815,10.3706
letters,gpu_array,4096,256,4,2,true,false,false,13.4524,13.4529
letters,gpu_array,4096,256,4,2,false,true,false,12.6125,12.6078
letters,gpu_array,4096,256,4,2,true,true,false,10.5556,10.5471
year_prediction_msd,gpu_array,4096,256,4,2,false,false,false,0.125851,0.0765308
year_prediction_msd,gpu_array,4096,256,4,2,false,true,false,0.141469,0.0935734
abalone,gpu_array,4096,256,4,2,false,false,true,0.286561,0.274656
abalone,gpu_array,4096,256,4,2,true,false,true,0.263101,0.251024
abalone,gpu_array,4096,256,4,2,false,true,true,0.284047,0.272481
abalone,gpu_array,4096,256,4,2,true,true,true,0.278347,0.266729
airline,gpu_array,4096,256,4,2,false,false,true,0.0588403,0.0427401
airline,gpu_array,4096,256,4,2,true,false,true,0.0633594,0.042998
airline,gpu_array,4096,256,4,2,false,true,true,0.0834229,0.064812
airline,gpu_array,4096,256,4,2,true,true,true,0.0694735,0.0521167
airline-ohe,gpu_array,4096,256,4,2,false,false,true,1.07763,0.785358
airline-ohe,gpu_array,4096,256,4,2,false,true,true,1.16104,0.870226
covtype,gpu_array,4096,256,4,2,false,false,true,0.378647,0.33828
covtype,gpu_array,4096,256,4,2,false,true,true,0.369583,0.333071
epsilon,gpu_array,4096,256,4,2,false,false,true,0.929485,0.149285
epsilon,gpu_array,4096,256,4,2,false,true,true,0.944885,0.162025
higgs,gpu_array,4096,256,4,2,false,false,true,0.0735449,0.0462809
higgs,gpu_array,4096,256,4,2,true,false,true,0.0721419,0.0467139
higgs,gpu_array,4096,256,4,2,false,true,true,0.109756,0.0830233
higgs,gpu_array,4096,256,4,2,true,true,true,0.0825724,0.0563623
letters,gpu_array,4096,256,4,2,false,false,true,8.89251,8.8745
letters,gpu_array,4096,256,4,2,true,false,true,10.0098,9.99811
letters,gpu_array,4096,256,4,2,false,true,true,8.88745,8.87319
letters,gpu_array,4096,256,4,2,true,true,true,10.0512,10.0367
year_prediction_msd,gpu_array,4096,256,4,2,false,false,true,0.117642,0.0701945
year_prediction_msd,gpu_array,4096,256,4,2,false,true,true,0.117708,0.0703849
abalone,gpu_sparse,4096,256,4,2,false,false,false,0.338634,0.327136
abalone,gpu_sparse,4096,256,4,2,true,false,false,0.316362,0.304018
abalone,gpu_sparse,4096,256,4,2,false,true,false,0.326283,0.316441
abalone,gpu_sparse,4096,256,4,2,true,true,false,0.30659,0.294521
airline,gpu_sparse,4096,256,4,2,false,false,false,0.0673755,0.0497786
airline,gpu_sparse,4096,256,4,2,true,false,false,0.0704321,0.0505998
airline,gpu_sparse,4096,256,4,2,false,true,false,0.0868888,0.0709123
airline,gpu_sparse,4096,256,4,2,true,true,false,0.075459,0.0580851
airline-ohe,gpu_sparse,4096,256,4,2,false,false,false,1.11981,0.828525
airline-ohe,gpu_sparse,4096,256,4,2,false,true,false,1.27458,0.985308
covtype,gpu_sparse,4096,256,4,2,false,false,false,0.420091,0.384799
covtype,gpu_sparse,4096,256,4,2,false,true,false,0.70311,0.668909
epsilon,gpu_sparse,4096,256,4,2,false,false,false,0.934083,0.155628
epsilon,gpu_sparse,4096,256,4,2,false,true,false,0.952451,0.172004
higgs,gpu_sparse,4096,256,4,2,false,false,false,0.0806087,0.0533813
higgs,gpu_sparse,4096,256,4,2,true,false,false,0.0818669,0.0544637
higgs,gpu_sparse,4096,256,4,2,false,true,false,0.117591,0.0915055
higgs,gpu_sparse,4096,256,4,2,true,true,false,0.0884351,0.0618929
letters,gpu_sparse,4096,256,4,2,false,false,false,10.1818,10.1714
letters,gpu_sparse,4096,256,4,2,true,false,false,13.202,13.2034
letters,gpu_sparse,4096,256,4,2,false,true,false,12.3084,12.3073
letters,gpu_sparse,4096,256,4,2,true,true,false,10.4741,10.466
year_prediction_msd,gpu_sparse,4096,256,4,2,false,false,false,0.122064,0.0748853
year_prediction_msd,gpu_sparse,4096,256,4,2,false,true,false,0.13962,0.0927075
abalone,gpu_sparse,4096,256,4,2,false,false,true,0.29384,0.283927
abalone,gpu_sparse,4096,256,4,2,true,false,true,0.258152,0.246419
abalone,gpu_sparse,4096,256,4,2,false,true,true,0.28072,0.269093
abalone,gpu_sparse,4096,256,4,2,true,true,true,0.272692,0.262384
airline,gpu_sparse,4096,256,4,2,false,false,true,0.0606567,0.0421541
airline,gpu_sparse,4096,256,4,2,true,false,true,0.0629728,0.0425252
airline,gpu_sparse,4096,256,4,2,false,true,true,0.0832853,0.0643921
airline,gpu_sparse,4096,256,4,2,true,true,true,0.0689746,0.0517033
airline-ohe,gpu_sparse,4096,256,4,2,false,false,true,1.07906,0.786038
airline-ohe,gpu_sparse,4096,256,4,2,false,true,true,1.1524,0.864258
covtype,gpu_sparse,4096,256,4,2,false,false,true,0.375964,0.335447
covtype,gpu_sparse,4096,256,4,2,false,true,true,0.367768,0.33012
epsilon,gpu_sparse,4096,256,4,2,false,false,true,0.930738,0.147917
epsilon,gpu_sparse,4096,256,4,2,false,true,true,0.941707,0.16074
higgs,gpu_sparse,4096,256,4,2,false,false,true,0.0718245,0.045411
higgs,gpu_sparse,4096,256,4,2,true,false,true,0.0711263,0.0457894
higgs,gpu_sparse,4096,256,4,2,false,true,true,0.108936,0.0821631
higgs,gpu_sparse,4096,256,4,2,true,true,true,0.0828101,0.0556755
letters,gpu_sparse,4096,256,4,2,false,false,true,8.89796,8.88409
letters,gpu_sparse,4096,256,4,2,true,false,true,9.8184,9.80444
letters,gpu_sparse,4096,256,4,2,false,true,true,8.90677,8.89004
letters,gpu_sparse,4096,256,4,2,true,true,true,10.0426,10.0272
year_prediction_msd,gpu_sparse,4096,256,4,2,false,false,true,0.118457,0.0699463
year_prediction_msd,gpu_sparse,4096,256,4,2,false,true,true,0.119411,0.070236
abalone,gpu_reorg,4096,256,4,2,false,false,false,0.346925,0.336004
abalone,gpu_reorg,4096,256,4,2,true,false,false,0.576179,0.564926
abalone,gpu_reorg,4096,256,4,2,false,true,false,0.462449,0.450671
abalone,gpu_reorg,4096,256,4,2,true,true,false,0.515062,0.505352
airline,gpu_reorg,4096,256,4,2,false,false,false,0.084353,0.0675627
airline,gpu_reorg,4096,256,4,2,true,false,false,0.126918,0.107611
airline,gpu_reorg,4096,256,4,2,false,true,false,0.192189,0.173946
airline,gpu_reorg,4096,256,4,2,true,true,false,0.183497,0.165536
airline-ohe,gpu_reorg,4096,256,4,2,false,false,false,1.28616,0.995952
airline-ohe,gpu_reorg,4096,256,4,2,false,true,false,2.26291,1.97553
covtype,gpu_reorg,4096,256,4,2,false,false,false,0.653667,0.614685
covtype,gpu_reorg,4096,256,4,2,false,true,false,1.29273,1.25464
epsilon,gpu_reorg,4096,256,4,2,false,false,false,0.957549,0.173686
epsilon,gpu_reorg,4096,256,4,2,false,true,false,1.07757,0.294623
higgs,gpu_reorg,4096,256,4,2,false,false,false,0.120251,0.0943888
higgs,gpu_reorg,4096,256,4,2,true,false,false,0.142695,0.115763
higgs,gpu_reorg,4096,256,4,2,false,true,false,0.216649,0.192548
higgs,gpu_reorg,4096,256,4,2,true,true,false,0.195323,0.169391
letters,gpu_reorg,4096,256,4,2,false,false,false,12.8854,12.8833
letters,gpu_reorg,4096,256,4,2,true,false,false,21.9298,21.9595
letters,gpu_reorg,4096,256,4,2,false,true,false,15.7553,15.7626
letters,gpu_reorg,4096,256,4,2,true,true,false,14.7835,14.7869
year_prediction_msd,gpu_reorg,4096,256,4,2,false,false,false,0.151687,0.101847
year_prediction_msd,gpu_reorg,4096,256,4,2,false,true,false,0.243523,0.196862
abalone,gpu_reorg,4096,256,4,2,false,false,true,0.272529,0.25991
abalone,gpu_reorg,4096,256,4,2,true,false,true,0.334805,0.323346
abalone,gpu_reorg,4096,256,4,2,false,true,true,0.404101,0.392065
abalone,gpu_reorg,4096,256,4,2,true,true,true,0.446489,0.434392
airline,gpu_reorg,4096,256,4,2,false,false,true,0.0626937,0.0466431
airline,gpu_reorg,4096,256,4,2,true,false,true,0.0861174,0.067085
airline,gpu_reorg,4096,256,4,2,false,true,true,0.214792,0.195933
airline,gpu_reorg,4096,256,4,2,true,true,true,0.235593,0.216632
airline-ohe,gpu_reorg,4096,256,4,2,false,false,true,1.19156,0.903194
airline-ohe,gpu_reorg,4096,256,4,2,false,true,true,2.44592,2.15907
covtype,gpu_reorg,4096,256,4,2,false,false,true,0.509612,0.469466
covtype,gpu_reorg,4096,256,4,2,false,true,true,0.507564,0.466248
epsilon,gpu_reorg,4096,256,4,2,false,false,true,0.943919,0.163083
epsilon,gpu_reorg,4096,256,4,2,false,true,true,1.11,0.326455
higgs,gpu_reorg,4096,256,4,2,false,false,true,0.0960791,0.0698592
higgs,gpu_reorg,4096,256,4,2,true,false,true,0.0993978,0.0726367
higgs,gpu_reorg,4096,256,4,2,false,true,true,0.239198,0.212406
higgs,gpu_reorg,4096,256,4,2,true,true,true,0.246546,0.220338
letters,gpu_reorg,4096,256,4,2,false,false,true,11.2249,11.2138
letters,gpu_reorg,4096,256,4,2,true,false,true,12.841,12.84
letters,gpu_reorg,4096,256,4,2,false,true,true,11.4988,11.4863
letters,gpu_reorg,4096,256,4,2,true,true,true,12.8357,12.8315
year_prediction_msd,gpu_reorg,4096,256,4,2,false,false,true,0.14424,0.0922526
year_prediction_msd,gpu_reorg,4096,256,4,2,false,true,true,0.142077,0.0920931
abalone,gpu_array,4096,256,4,10,false,false,false,0.140595,0.125936
abalone,gpu_array,4096,256,4,10,true,false,false,0.143035,0.127186
abalone,gpu_array,4096,256,4,10,false,true,false,0.159355,0.145026
abalone,gpu_array,4096,256,4,10,true,true,false,0.162017,0.145769
airline,gpu_array,4096,256,4,10,false,false,false,0.04021,0.018549
airline,gpu_array,4096,256,4,10,true,false,false,0.0383154,0.0192961
airline,gpu_array,4096,256,4,10,false,true,false,0.0442464,0.0254427
airline-ohe,gpu_array,4096,256,4,10,false,false,false,0.660434,0.366038
airline-ohe,gpu_array,4096,256,4,10,false,true,false,0.737087,0.449054
covtype,gpu_array,4096,256,4,10,false,false,false,0.270197,0.17706
covtype,gpu_array,4096,256,4,10,false,true,false,0.329418,0.238898
epsilon,gpu_array,4096,256,4,10,false,false,false,0.83725,0.0592578
epsilon,gpu_array,4096,256,4,10,false,true,false,0.888031,0.103984
higgs,gpu_array,4096,256,4,10,false,false,false,0.0502287,0.0206755
higgs,gpu_array,4096,256,4,10,true,false,false,0.0494963,0.0219637
higgs,gpu_array,4096,256,4,10,false,true,false,0.0594466,0.030507
letters,gpu_array,4096,256,4,10,false,false,false,5.30704,5.15351
letters,gpu_array,4096,256,4,10,true,false,false,5.13325,4.97854
letters,gpu_array,4096,256,4,10,false,true,false,5.70848,5.55698
letters,gpu_array,4096,256,4,10,true,true,false,5.00269,4.83988
year_prediction_msd,gpu_array,4096,256,4,10,false,false,false,0.0769425,0.0248625
year_prediction_msd,gpu_array,4096,256,4,10,false,true,false,0.083256,0.0344198
abalone,gpu_array,4096,256,4,10,false,false,true,0.139933,0.12307
abalone,gpu_array,4096,256,4,10,true,false,true,0.135296,0.119631
abalone,gpu_array,4096,256,4,10,false,true,true,0.157902,0.14253
abalone,gpu_array,4096,256,4,10,true,true,true,0.160264,0.143263
airline,gpu_array,4096,256,4,10,false,false,true,0.0358602,0.0172127
airline,gpu_array,4096,256,4,10,true,false,true,0.0367196,0.0179386
airline,gpu_array,4096,256,4,10,false,true,true,0.0456071,0.0246956
airline-ohe,gpu_array,4096,256,4,10,false,false,true,0.663584,0.369283
airline-ohe,gpu_array,4096,256,4,10,false,true,true,0.742535,0.44532
covtype,gpu_array,4096,256,4,10,false,false,true,0.254823,0.163958
covtype,gpu_array,4096,256,4,10,false,true,true,0.253638,0.163021
epsilon,gpu_array,4096,256,4,10,false,false,true,0.841716,0.05729
epsilon,gpu_array,4096,256,4,10,false,true,true,0.88957,0.104185
higgs,gpu_array,4096,256,4,10,false,false,true,0.0488843,0.019777
higgs,gpu_array,4096,256,4,10,true,false,true,0.0494873,0.0211523
higgs,gpu_array,4096,256,4,10,false,true,true,0.0596419,0.0295402
letters,gpu_array,4096,256,4,10,false,false,true,5.10504,4.94978
letters,gpu_array,4096,256,4,10,true,false,true,4.50283,4.34248
letters,gpu_array,4096,256,4,10,false,true,true,5.09819,4.93941
letters,gpu_array,4096,256,4,10,true,true,true,4.50655,4.34533
year_prediction_msd,gpu_array,4096,256,4,10,false,false,true,0.0813607,0.0289502
year_prediction_msd,gpu_array,4096,256,4,10,false,true,true,0.0786336,0.0287931
abalone,gpu_sparse,4096,256,4,10,false,false,false,0.152378,0.136816
abalone,gpu_sparse,4096,256,4,10,true,false,false,0.144558,0.129515
abalone,gpu_sparse,4096,256,4,10,false,true,false,0.165775,0.150439
abalone,gpu_sparse,4096,256,4,10,true,true,false,0.166532,0.15063
airline,gpu_sparse,4096,256,4,10,false,false,false,0.0393669,0.0187622
airline,gpu_sparse,4096,256,4,10,true,false,false,0.0381421,0.019113
airline,gpu_sparse,4096,256,4,10,false,true,false,0.0458333,0.0257275
airline-ohe,gpu_sparse,4096,256,4,10,false,false,false,0.660943,0.371972
airline-ohe,gpu_sparse,4096,256,4,10,false,true,false,0.745898,0.457349
covtype,gpu_sparse,4096,256,4,10,false,false,false,0.264915,0.174903
covtype,gpu_sparse,4096,256,4,10,false,true,false,0.33079,0.238839
epsilon,gpu_sparse,4096,256,4,10,false,false,false,0.837982,0.0596175
epsilon,gpu_sparse,4096,256,4,10,false,true,false,0.888904,0.104373
higgs,gpu_sparse,4096,256,4,10,false,false,false,0.0503052,0.0217814
higgs,gpu_sparse,4096,256,4,10,true,false,false,0.0500651,0.0225244
higgs,gpu_sparse,4096,256,4,10,false,true,false,0.0557389,0.0306576
letters,gpu_sparse,4096,256,4,10,false,false,false,5.4413,5.28811
letters,gpu_sparse,4096,256,4,10,true,false,false,5.31873,5.16395
letters,gpu_sparse,4096,256,4,10,false,true,false,5.7693,5.61204
letters,gpu_sparse,4096,256,4,10,true,true,false,5.03568,4.87682
year_prediction_msd,gpu_sparse,4096,256,4,10,false,false,false,0.0768376,0.0245565
year_prediction_msd,gpu_sparse,4096,256,4,10,false,true,false,0.0884782,0.0346387
abalone,gpu_sparse,4096,256,4,10,false,false,true,0.143569,0.129053
abalone,gpu_sparse,4096,256,4,10,true,false,true,0.141484,0.124885
abalone,gpu_sparse,4096,256,4,10,false,true,true,0.163034,0.148617
abalone,gpu_sparse,4096,256,4,10,true,true,true,0.164226,0.148331
airline,gpu_sparse,4096,256,4,10,false,false,true,0.0363867,0.0176457
airline,gpu_sparse,4096,256,4,10,true,false,true,0.036853,0.0179663
airline,gpu_sparse,4096,256,4,10,false,true,true,0.0459993,0.0256624
airline-ohe,gpu_sparse,4096,256,4,10,false,false,true,0.661396,0.366816
airline-ohe,gpu_sparse,4096,256,4,10,false,true,true,0.733918,0.446298
covtype,gpu_sparse,4096,256,4,10,false,false,true,0.256621,0.16665
covtype,gpu_sparse,4096,256,4,10,false,true,true,0.257563,0.166717
epsilon,gpu_sparse,4096,256,4,10,false,false,true,0.835121,0.0574788
epsilon,gpu_sparse,4096,256,4,10,false,true,true,0.882326,0.104814
higgs,gpu_sparse,4096,256,4,10,false,false,true,0.0459619,0.0205306
higgs,gpu_sparse,4096,256,4,10,true,false,true,0.0497485,0.0216382
higgs,gpu_sparse,4096,256,4,10,false,true,true,0.0572038,0.0299414
letters,gpu_sparse,4096,256,4,10,false,false,true,5.30959,5.15043
letters,gpu_sparse,4096,256,4,10,true,false,true,4.69342,4.52512
letters,gpu_sparse,4096,256,4,10,false,true,true,5.31174,5.1521
letters,gpu_sparse,4096,256,4,10,true,true,true,4.68659,4.53081
year_prediction_msd,gpu_sparse,4096,256,4,10,false,false,true,0.0828451,0.0299723
year_prediction_msd,gpu_sparse,4096,256,4,10,false,true,true,0.0823844,0.0297461
abalone,gpu_reorg,4096,256,4,10,false,false,false,0.149055,0.13256
abalone,gpu_reorg,4096,256,4,10,true,false,false,0.150189,0.135055
abalone,gpu_reorg,4096,256,4,10,false,true,false,0.194685,0.177484
abalone,gpu_reorg,4096,256,4,10,true,true,false,0.192713,0.177454
airline,gpu_reorg,4096,256,4,10,false,false,false,0.0451953,0.0251815
airline,gpu_reorg,4096,256,4,10,true,false,false,0.048925,0.029873
airline,gpu_reorg,4096,256,4,10,false,true,false,0.0624707,0.0418042
airline,gpu_reorg,4096,256,4,10,true,true,false,0.0663802,0.0451204
airline-ohe,gpu_reorg,4096,256,4,10,false,false,false,0.660878,0.369465
airline-ohe,gpu_reorg,4096,256,4,10,false,true,false,0.773465,0.480564
