model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
airline-ohe,gpu_array,4096,2,1,20,4,true,false,true,0.387336,0.0927222
covtype,gpu_array,4096,2,1,20,4,false,false,true,0.182215,0.129537
covtype,gpu_array,4096,2,1,20,4,true,false,true,0.204677,0.152468
epsilon,gpu_array,4096,2,1,20,4,false,false,true,0.856611,0.0679089
epsilon,gpu_array,4096,2,1,20,4,true,false,true,0.859991,0.0710144
higgs,gpu_array,4096,2,1,20,4,false,false,true,0.0482068,0.0228219
higgs,gpu_array,4096,2,1,20,4,true,false,true,0.0466012,0.0213969
year_prediction_msd,gpu_array,4096,2,1,20,4,false,false,true,0.152439,0.0946545
year_prediction_msd,gpu_array,4096,2,1,20,4,true,false,true,0.128039,0.0703678
abalone,gpu_sparse,4096,2,1,20,4,false,false,true,0.112761,0.102004
abalone,gpu_sparse,4096,2,1,20,4,true,false,true,0.111539,0.100828
airline,gpu_sparse,4096,2,1,20,4,false,false,true,0.0405265,0.0226558
airline,gpu_sparse,4096,2,1,20,4,true,false,true,0.039976,0.0220654
airline-ohe,gpu_sparse,4096,2,1,20,4,false,false,true,0.538383,0.24394
airline-ohe,gpu_sparse,4096,2,1,20,4,true,false,true,0.49519,0.201114
covtype,gpu_sparse,4096,2,1,20,4,false,false,true,0.179898,0.1273
covtype,gpu_sparse,4096,2,1,20,4,true,false,true,0.229491,0.176886
epsilon,gpu_sparse,4096,2,1,20,4,false,false,true,0.856581,0.0682084
epsilon,gpu_sparse,4096,2,1,20,4,true,false,true,0.862401,0.0727429
higgs,gpu_sparse,4096,2,1,20,4,false,false,true,0.0497555,0.0244865
higgs,gpu_sparse,4096,2,1,20,4,true,false,true,0.0471712,0.0222982
year_prediction_msd,gpu_sparse,4096,2,1,20,4,false,false,true,0.148751,0.0908358
year_prediction_msd,gpu_sparse,4096,2,1,20,4,true,false,true,0.133604,0.0761198
abalone,gpu_reorg,4096,2,1,20,4,false,false,true,0.0808085,0.0699146
abalone,gpu_reorg,4096,2,1,20,4,true,false,true,0.0748499,0.0637968
airline,gpu_reorg,4096,2,1,20,4,false,false,true,0.0381278,0.0191626
airline,gpu_reorg,4096,2,1,20,4,true,false,true,0.0370276,0.0191414
airline-ohe,gpu_reorg,4096,2,1,20,4,false,false,true,0.426476,0.131687
airline-ohe,gpu_reorg,4096,2,1,20,4,true,false,true,0.378852,0.0841121
covtype,gpu_reorg,4096,2,1,20,4,false,false,true,0.168874,0.116378
covtype,gpu_reorg,4096,2,1,20,4,true,false,true,0.165162,0.112703
epsilon,gpu_reorg,4096,2,1,20,4,false,false,true,0.854624,0.0651326
epsilon,gpu_reorg,4096,2,1,20,4,true,false,true,0.861882,0.0718551
higgs,gpu_reorg,4096,2,1,20,4,false,false,true,0.0452108,0.0200956
higgs,gpu_reorg,4096,2,1,20,4,true,false,true,0.0460071,0.020568
year_prediction_msd,gpu_reorg,4096,2,1,20,4,false,false,true,0.201475,0.144468
year_prediction_msd,gpu_reorg,4096,2,1,20,4,true,false,true,0.171108,0.114274
abalone,gpu_array,4096,2,1,50,-1,false,false,false,0.135008,0.124082
abalone,gpu_array,4096,2,1,50,-1,true,false,false,0.123665,0.112937
