model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,cache_rows,cache_trees,unroll,total,kernel
abalone,gpu_sparse,4096,512,2,2,true,false,false,0.260527,0.243562
abalone,gpu_sparse,4096,512,2,2,false,true,false,0.25365,0.239692
abalone,gpu_sparse,4096,512,2,2,true,true,false,0.23092,0.216667
airline,gpu_sparse,4096,512,2,2,false,false,false,0.0532886,0.0348413
airline,gpu_sparse,4096,512,2,2,true,false,false,0.0574658,0.0350732
airline,gpu_sparse,4096,512,2,2,false,true,false,0.0539648,0.0361157
airline,gpu_sparse,4096,512,2,2,true,true,false,0.0557935,0.0364136
airline-ohe,gpu_sparse,4096,512,2,2,false,false,false,0.882117,0.585413
airline-ohe,gpu_sparse,4096,512,2,2,false,true,false,0.854082,0.559226
covtype,gpu_sparse,4096,512,2,2,false,false,false,0.385923,0.344011
covtype,gpu_sparse,4096,512,2,2,false,true,false,0.433386,0.390305
epsilon,gpu_sparse,4096,512,2,2,false,false,false,0.873535,0.0918237
epsilon,gpu_sparse,4096,512,2,2,false,true,false,0.888528,0.108298
higgs,gpu_sparse,4096,512,2,2,false,false,false,0.0648291,0.0373682
higgs,gpu_sparse,4096,512,2,2,false,true,false,0.0791821,0.0543188
letters,gpu_sparse,4096,512,2,2,false,false,false,10.7999,10.7508
letters,gpu_sparse,4096,512,2,2,true,false,false,12.7001,12.6512
letters,gpu_sparse,4096,512,2,2,false,true,false,10.9822,10.9378
letters,gpu_sparse,4096,512,2,2,true,true,false,10.7769,10.7291
year_prediction_msd,gpu_sparse,4096,512,2,2,false,false,false,0.103245,0.0542896
year_prediction_msd,gpu_sparse,4096,512,2,2,false,true,false,0.104502,0.0570996
abalone,gpu_sparse,4096,512,2,2,false,false,true,0.208801,0.192866
abalone,gpu_sparse,4096,512,2,2,true,false,true,0.211987,0.195696
abalone,gpu_sparse,4096,512,2,2,false,true,true,0.245781,0.231548
abalone,gpu_sparse,4096,512,2,2,true,true,true,0.238855,0.22564
airline,gpu_sparse,4096,512,2,2,false,false,true,0.0491187,0.032063
airline,gpu_sparse,4096,512,2,2,true,false,true,0.0539087,0.0332178
airline,gpu_sparse,4096,512,2,2,false,true,true,0.054895,0.0350952
airline,gpu_sparse,4096,512,2,2,true,true,true,0.0575513,0.036792
airline-ohe,gpu_sparse,4096,512,2,2,false,false,true,0.834441,0.541064
airline-ohe,gpu_sparse,4096,512,2,2,false,true,true,0.829302,0.53606
covtype,gpu_sparse,4096,512,2,2,false,false,true,0.353174,0.315535
covtype,gpu_sparse,4096,512,2,2,false,true,true,0.358591,0.317847
epsilon,gpu_sparse,4096,512,2,2,false,false,true,0.869097,0.0883276
epsilon,gpu_sparse,4096,512,2,2,false,true,true,0.887214,0.108403
higgs,gpu_sparse,4096,512,2,2,false,false,true,0.0575513,0.0326685
higgs,gpu_sparse,4096,512,2,2,false,true,true,0.0753662,0.0490137
letters,gpu_sparse,4096,512,2,2,false,false,true,10.0176,9.97291
letters,gpu_sparse,4096,512,2,2,true,false,true,10.123,10.0781
letters,gpu_sparse,4096,512,2,2,false,true,true,9.928,9.8807
letters,gpu_sparse,4096,512,2,2,true,true,true,10.1351,10.086
year_prediction_msd,gpu_sparse,4096,512,2,2,false,false,true,0.103069,0.0535254
year_prediction_msd,gpu_sparse,4096,512,2,2,false,true,true,0.101826,0.0536719
abalone,gpu_reorg,4096,512,2,2,false,false,false,0.229424,0.212615
abalone,gpu_reorg,4096,512,2,2,true,false,false,0.227302,0.211038
abalone,gpu_reorg,4096,512,2,2,false,true,false,0.371809,0.358018
abalone,gpu_reorg,4096,512,2,2,true,true,false,0.344998,0.328779
airline,gpu_reorg,4096,512,2,2,false,false,false,0.0627222,0.0438843
airline,gpu_reorg,4096,512,2,2,true,false,false,0.0796216,0.0618384
airline,gpu_reorg,4096,512,2,2,false,true,false,0.166006,0.149148
airline,gpu_reorg,4096,512,2,2,true,true,false,0.174072,0.156968
airline-ohe,gpu_reorg,4096,512,2,2,false,false,false,0.865703,0.574165
airline-ohe,gpu_reorg,4096,512,2,2,false,true,false,1.91865,1.62404
covtype,gpu_reorg,4096,512,2,2,false,false,false,0.450903,0.409265
covtype,gpu_reorg,4096,512,2,2,false,true,false,1.28355,1.24115
epsilon,gpu_reorg,4096,512,2,2,false,false,false,0.883926,0.100969
epsilon,gpu_reorg,4096,512,2,2,false,true,false,1.03132,0.250754
higgs,gpu_reorg,4096,512,2,2,false,false,false,0.0862451,0.061311
higgs,gpu_reorg,4096,512,2,2,false,true,false,0.187783,0.161594
letters,gpu_reorg,4096,512,2,2,false,false,false,13.2916,13.2387
letters,gpu_reorg,4096,512,2,2,true,false,false,15.1194,15.0689
letters,gpu_reorg,4096,512,2,2,false,true,false,16.1489,16.1003
letters,gpu_reorg,4096,512,2,2,true,true,false,16.1359,16.0852
year_prediction_msd,gpu_reorg,4096,512,2,2,false,false,false,0.112295,0.061814
year_prediction_msd,gpu_reorg,4096,512,2,2,false,true,false,0.215271,0.164873
abalone,gpu_reorg,4096,512,2,2,false,false,true,0.18834,0.171335
abalone,gpu_reorg,4096,512,2,2,true,false,true,0.179731,0.162849
abalone,gpu_reorg,4096,512,2,2,false,true,true,0.358232,0.343992
abalone,gpu_reorg,4096,512,2,2,true,true,true,0.363721,0.349177
airline,gpu_reorg,4096,512,2,2,false,false,true,0.0489526,0.0318457
airline,gpu_reorg,4096,512,2,2,true,false,true,0.0594897,0.0402393
airline,gpu_reorg,4096,512,2,2,false,true,true,0.197446,0.180115
airline,gpu_reorg,4096,512,2,2,true,true,true,0.230056,0.211458
airline-ohe,gpu_reorg,4096,512,2,2,false,false,true,0.819641,0.523357
airline-ohe,gpu_reorg,4096,512,2,2,false,true,true,2.24913,1.95412
covtype,gpu_reorg,4096,512,2,2,false,false,true,0.396963,0.359292
covtype,gpu_reorg,4096,512,2,2,false,true,true,0.40269,0.360916
epsilon,gpu_reorg,4096,512,2,2,false,false,true,0.879321,0.0949097
epsilon,gpu_reorg,4096,512,2,2,false,true,true,1.07815,0.29512
higgs,gpu_reorg,4096,512,2,2,false,false,true,0.0731396,0.046355
higgs,gpu_reorg,4096,512,2,2,false,true,true,0.214939,0.187573
letters,gpu_reorg,4096,512,2,2,false,false,true,11.3133,11.268
letters,gpu_reorg,4096,512,2,2,true,false,true,10.9656,10.9153
letters,gpu_reorg,4096,512,2,2,false,true,true,11.201,11.1531
letters,gpu_reorg,4096,512,2,2,true,true,true,10.913,10.8642
year_prediction_msd,gpu_reorg,4096,512,2,2,false,false,true,0.106501,0.0596118
year_prediction_msd,gpu_reorg,4096,512,2,2,false,true,true,0.108948,0.0589771
abalone,gpu_array,4096,512,4,2,false,false,false,0.37303,0.356238
abalone,gpu_array,4096,512,4,2,true,false,false,0.356243,0.340188
abalone,gpu_array,4096,512,4,2,false,true,false,0.363899,0.34731
abalone,gpu_array,4096,512,4,2,true,true,false,0.356819,0.343647
airline,gpu_array,4096,512,4,2,false,false,false,0.0709985,0.0517822
airline,gpu_array,4096,512,4,2,true,false,false,0.0704858,0.0496362
airline,gpu_array,4096,512,4,2,false,true,false,0.0697949,0.0530933
airline,gpu_array,4096,512,4,2,true,true,false,0.0681982,0.0500586
airline-ohe,gpu_array,4096,512,4,2,false,false,false,1.27393,0.977546
airline-ohe,gpu_array,4096,512,4,2,false,true,false,1.18158,0.890159
covtype,gpu_array,4096,512,4,2,false,false,false,0.610117,0.566643
covtype,gpu_array,4096,512,4,2,false,true,false,0.674063,0.63554
epsilon,gpu_array,4096,512,4,2,false,false,false,0.938013,0.155168
epsilon,gpu_array,4096,512,4,2,false,true,false,0.945952,0.165811
higgs,gpu_array,4096,512,4,2,false,false,false,0.0798682,0.0550146
higgs,gpu_array,4096,512,4,2,false,true,false,0.106548,0.0793091
letters,gpu_array,4096,512,4,2,false,false,false,14.4923,14.4405
letters,gpu_array,4096,512,4,2,true,false,false,17.5321,17.4839
letters,gpu_array,4096,512,4,2,false,true,false,14.5638,14.5183
letters,gpu_array,4096,512,4,2,true,true,false,11.7881,11.7394
year_prediction_msd,gpu_array,4096,512,4,2,false,false,false,0.137449,0.0883032
year_prediction_msd,gpu_array,4096,512,4,2,false,true,false,0.135347,0.0861084
abalone,gpu_array,4096,512,4,2,false,false,true,0.328164,0.311931
abalone,gpu_array,4096,512,4,2,true,false,true,0.300647,0.287207
abalone,gpu_array,4096,512,4,2,false,true,true,0.326487,0.309846
abalone,gpu_array,4096,512,4,2,true,true,true,0.319189,0.302798
airline,gpu_array,4096,512,4,2,false,false,true,0.0622876,0.0415015
airline,gpu_array,4096,512,4,2,true,false,true,0.0635156,0.0423853
airline,gpu_array,4096,512,4,2,false,true,true,0.0639209,0.0446387
airline,gpu_array,4096,512,4,2,true,true,true,0.059856,0.042771
airline-ohe,gpu_array,4096,512,4,2,false,false,true,1.17028,0.874465
airline-ohe,gpu_array,4096,512,4,2,false,true,true,1.06659,0.773372
covtype,gpu_array,4096,512,4,2,false,false,true,0.547869,0.506162
covtype,gpu_array,4096,512,4,2,false,true,true,0.545454,0.503767
epsilon,gpu_array,4096,512,4,2,false,false,true,0.926646,0.145916
epsilon,gpu_array,4096,512,4,2,false,true,true,0.935742,0.153794
higgs,gpu_array,4096,512,4,2,false,false,true,0.0716455,0.0453662
higgs,gpu_array,4096,512,4,2,false,true,true,0.0947998,0.0702002
letters,gpu_array,4096,512,4,2,false,false,true,12.7121,12.6669
letters,gpu_array,4096,512,4,2,true,false,true,12.8968,12.8483
letters,gpu_array,4096,512,4,2,false,true,true,12.7066,12.6591
letters,gpu_array,4096,512,4,2,true,true,true,12.9168,12.8707
year_prediction_msd,gpu_array,4096,512,4,2,false,false,true,0.131887,0.0838916
year_prediction_msd,gpu_array,4096,512,4,2,false,true,true,0.131741,0.08302
abalone,gpu_sparse,4096,512,4,2,false,false,false,0.391804,0.376118
abalone,gpu_sparse,4096,512,4,2,true,false,false,0.368516,0.353984
abalone,gpu_sparse,4096,512,4,2,false,true,false,0.367063,0.35054
abalone,gpu_sparse,4096,512,4,2,true,true,false,0.369502,0.352876
airline,gpu_sparse,4096,512,4,2,false,false,false,0.0698267,0.0492993
airline,gpu_sparse,4096,512,4,2,true,false,false,0.0686938,0.0500732
airline,gpu_sparse,4096,512,4,2,false,true,false,0.0706885,0.0515747
airline,gpu_sparse,4096,512,4,2,true,true,false,0.0691602,0.0485986
airline-ohe,gpu_sparse,4096,512,4,2,false,false,false,1.23893,0.943108
airline-ohe,gpu_sparse,4096,512,4,2,false,true,false,1.17347,0.878926
covtype,gpu_sparse,4096,512,4,2,false,false,false,0.596848,0.558135
covtype,gpu_sparse,4096,512,4,2,false,true,false,0.666055,0.626633
epsilon,gpu_sparse,4096,512,4,2,false,false,false,0.934717,0.153003
epsilon,gpu_sparse,4096,512,4,2,false,true,false,0.945632,0.164131
higgs,gpu_sparse,4096,512,4,2,false,false,false,0.0803491,0.0529663
higgs,gpu_sparse,4096,512,4,2,false,true,false,0.104292,0.0775171
letters,gpu_sparse,4096,512,4,2,false,false,false,14.5926,14.5459
letters,gpu_sparse,4096,512,4,2,true,false,false,17.7088,17.6608
letters,gpu_sparse,4096,512,4,2,false,true,false,14.4535,14.4097
letters,gpu_sparse,4096,512,4,2,true,true,false,11.9668,11.9156
year_prediction_msd,gpu_sparse,4096,512,4,2,false,false,false,0.137505,0.0873486
year_prediction_msd,gpu_sparse,4096,512,4,2,false,true,false,0.13262,0.0850781
abalone,gpu_sparse,4096,512,4,2,false,false,true,0.329883,0.313157
abalone,gpu_sparse,4096,512,4,2,true,false,true,0.303547,0.289814
abalone,gpu_sparse,4096,512,4,2,false,true,true,0.332253,0.315671
abalone,gpu_sparse,4096,512,4,2,true,true,true,0.324961,0.309099
airline,gpu_sparse,4096,512,4,2,false,false,true,0.0614185,0.0409399
airline,gpu_sparse,4096,512,4,2,true,false,true,0.0612939,0.041355
airline,gpu_sparse,4096,512,4,2,false,true,true,0.0632861,0.0440137
airline,gpu_sparse,4096,512,4,2,true,true,true,0.0636377,0.0431323
airline-ohe,gpu_sparse,4096,512,4,2,false,false,true,1.18938,0.895527
airline-ohe,gpu_sparse,4096,512,4,2,false,true,true,1.08971,0.796638
covtype,gpu_sparse,4096,512,4,2,false,false,true,0.547288,0.50553
covtype,gpu_sparse,4096,512,4,2,false,true,true,0.545654,0.505161
epsilon,gpu_sparse,4096,512,4,2,false,false,true,0.931501,0.149021
epsilon,gpu_sparse,4096,512,4,2,false,true,true,0.938774,0.157761
higgs,gpu_sparse,4096,512,4,2,false,false,true,0.0725269,0.045022
higgs,gpu_sparse,4096,512,4,2,false,true,true,0.0971143,0.0696411
letters,gpu_sparse,4096,512,4,2,false,false,true,12.7964,12.7485
letters,gpu_sparse,4096,512,4,2,true,false,true,12.9388,12.8909
letters,gpu_sparse,4096,512,4,2,false,true,true,12.7576,12.7059
letters,gpu_sparse,4096,512,4,2,true,true,true,12.9041,12.8526
year_prediction_msd,gpu_sparse,4096,512,4,2,false,false,true,0.131758,0.0839673
year_prediction_msd,gpu_sparse,4096,512,4,2,false,true,true,0.132812,0.0832373
abalone,gpu_reorg,4096,512,4,2,false,false,false,0.37468,0.361174
abalone,gpu_reorg,4096,512,4,2,true,false,false,0.684504,0.670918
abalone,gpu_reorg,4096,512,4,2,false,true,false,0.500642,0.486797
abalone,gpu_reorg,4096,512,4,2,true,true,false,0.576282,0.562341
airline,gpu_reorg,4096,512,4,2,false,false,false,0.0893359,0.0685645
airline,gpu_reorg,4096,512,4,2,true,false,false,0.128982,0.10926
airline,gpu_reorg,4096,512,4,2,false,true,false,0.192878,0.172488
airline,gpu_reorg,4096,512,4,2,true,true,false,0.186755,0.166079
airline-ohe,gpu_reorg,4096,512,4,2,false,false,false,1.31125,1.01933
airline-ohe,gpu_reorg,4096,512,4,2,false,true,false,2.26986,1.97479
covtype,gpu_reorg,4096,512,4,2,false,false,false,0.797971,0.758381
covtype,gpu_reorg,4096,512,4,2,false,true,false,1.3011,1.26122
epsilon,gpu_reorg,4096,512,4,2,false,false,false,0.956594,0.172627
epsilon,gpu_reorg,4096,512,4,2,false,true,false,1.08422,0.299548
higgs,gpu_reorg,4096,512,4,2,false,false,false,0.134673,0.107144
higgs,gpu_reorg,4096,512,4,2,false,true,false,0.214001,0.189109
letters,gpu_reorg,4096,512,4,2,false,false,false,19.1103,19.061
letters,gpu_reorg,4096,512,4,2,true,false,false,23.7512,23.7009
letters,gpu_reorg,4096,512,4,2,false,true,false,17.6657,17.6194
letters,gpu_reorg,4096,512,4,2,true,true,false,16.8793,16.8295
year_prediction_msd,gpu_reorg,4096,512,4,2,false,false,false,0.152051,0.104158
year_prediction_msd,gpu_reorg,4096,512,4,2,false,true,false,0.246289,0.196558
abalone,gpu_reorg,4096,512,4,2,false,false,true,0.311296,0.295093
abalone,gpu_reorg,4096,512,4,2,true,false,true,0.433149,0.416433
abalone,gpu_reorg,4096,512,4,2,false,true,true,0.469163,0.451892
abalone,gpu_reorg,4096,512,4,2,true,true,true,0.511675,0.495066
airline,gpu_reorg,4096,512,4,2,false,false,true,0.0680371,0.0473291
airline,gpu_reorg,4096,512,4,2,true,false,true,0.0876294,0.0688965
airline,gpu_reorg,4096,512,4,2,false,true,true,0.215693,0.194731
airline,gpu_reorg,4096,512,4,2,true,true,true,0.233486,0.21666
airline-ohe,gpu_reorg,4096,512,4,2,false,false,true,1.21399,0.919207
airline-ohe,gpu_reorg,4096,512,4,2,false,true,true,2.4565,2.16192
covtype,gpu_reorg,4096,512,4,2,false,false,true,0.671667,0.62989
covtype,gpu_reorg,4096,512,4,2,false,true,true,0.6729,0.63092
epsilon,gpu_reorg,4096,512,4,2,false,false,true,0.943462,0.161438
epsilon,gpu_reorg,4096,512,4,2,false,true,true,1.11544,0.331094
higgs,gpu_reorg,4096,512,4,2,false,false,true,0.10729,0.0804419
higgs,gpu_reorg,4096,512,4,2,false,true,true,0.237734,0.210103
letters,gpu_reorg,4096,512,4,2,false,false,true,15.4799,15.4322
letters,gpu_reorg,4096,512,4,2,true,false,true,14.568,14.515
letters,gpu_reorg,4096,512,4,2,false,true,true,15.3822,15.3288
letters,gpu_reorg,4096,512,4,2,true,true,true,14.5817,14.5298
year_prediction_msd,gpu_reorg,4096,512,4,2,false,false,true,0.147371,0.0974341
year_prediction_msd,gpu_reorg,4096,512,4,2,false,true,true,0.147429,0.0974121
abalone,gpu_array,8192,32,1,2,false,false,false,0.0799561,0.0700513
abalone,gpu_array,8192,32,1,2,true,false,false,0.0786755,0.0687305
abalone,gpu_array,8192,32,1,2,false,true,false,0.121251,0.112002
abalone,gpu_array,8192,32,1,2,true,true,false,0.121489,0.111809
airline,gpu_array,8192,32,1,2,false,false,false,0.0274182,0.0127112
airline,gpu_array,8192,32,1,2,true,false,false,0.0279138,0.0130286
airline,gpu_array,8192,32,1,2,false,true,false,0.0491699,0.0346997
airline,gpu_array,8192,32,1,2,true,true,false,0.0683289,0.0538684
airline-ohe,gpu_array,8192,32,1,2,false,false,false,0.590186,0.31408
airline-ohe,gpu_array,8192,32,1,2,false,true,false,1.01326,0.738922
covtype,gpu_array,8192,32,1,2,false,false,false,0.144518,0.102734
covtype,gpu_array,8192,32,1,2,true,false,false,0.134293,0.0917419
covtype,gpu_array,8192,32,1,2,false,true,false,0.363865,0.322007
covtype,gpu_array,8192,32,1,2,true,true,false,0.418159,0.376954
epsilon,gpu_array,8192,32,1,2,false,false,false,0.929846,0.16021
epsilon,gpu_array,8192,32,1,2,false,true,false,0.970256,0.201982
higgs,gpu_array,8192,32,1,2,false,false,false,0.0352002,0.0137134
higgs,gpu_array,8192,32,1,2,true,false,false,0.034884,0.0143823
higgs,gpu_array,8192,32,1,2,false,true,false,0.0651526,0.0436511
higgs,gpu_array,8192,32,1,2,true,true,false,0.0768933,0.0567737
letters,gpu_array,8192,32,1,2,false,false,false,4.0284,3.97934
letters,gpu_array,8192,32,1,2,true,false,false,4.07746,4.02746
letters,gpu_array,8192,32,1,2,false,true,false,5.38809,5.33752
letters,gpu_array,8192,32,1,2,true,true,false,6.03393,5.98347
year_prediction_msd,gpu_array,8192,32,1,2,false,false,false,0.0721948,0.0198987
year_prediction_msd,gpu_array,8192,32,1,2,true,false,false,0.074314,0.022146
year_prediction_msd,gpu_array,8192,32,1,2,false,true,false,0.097926,0.0453015
year_prediction_msd,gpu_array,8192,32,1,2,true,true,false,0.124241,0.0716357
abalone,gpu_array,8192,32,1,2,false,false,true,0.0743518,0.0630981
abalone,gpu_array,8192,32,1,2,true,false,true,0.0710229,0.0596692
abalone,gpu_array,8192,32,1,2,false,true,true,0.110333,0.0991992
abalone,gpu_array,8192,32,1,2,true,true,true,0.10895,0.0997375
airline,gpu_array,8192,32,1,2,false,false,true,0.0261877,0.0125183
airline,gpu_array,8192,32,1,2,true,false,true,0.027616,0.0126526
airline,gpu_array,8192,32,1,2,false,true,true,0.0511597,0.0360815
airline,gpu_array,8192,32,1,2,true,true,true,0.071394,0.0560669
airline-ohe,gpu_array,8192,32,1,2,false,false,true,0.591136,0.315208
airline-ohe,gpu_array,8192,32,1,2,false,true,true,1.00886,0.73521
covtype,gpu_array,8192,32,1,2,false,false,true,0.139214,0.0979187
covtype,gpu_array,8192,32,1,2,true,false,true,0.119222,0.0775232
covtype,gpu_array,8192,32,1,2,false,true,true,0.143302,0.102312
covtype,gpu_array,8192,32,1,2,true,true,true,0.124266,0.0827539
epsilon,gpu_array,8192,32,1,2,false,false,true,0.935864,0.163722
epsilon,gpu_array,8192,32,1,2,false,true,true,0.970522,0.201365
higgs,gpu_array,8192,32,1,2,false,false,true,0.0343848,0.0127686
higgs,gpu_array,8192,32,1,2,true,false,true,0.034928,0.013125
higgs,gpu_array,8192,32,1,2,false,true,true,0.0646643,0.0430017
higgs,gpu_array,8192,32,1,2,true,true,true,0.0751599,0.054834
letters,gpu_array,8192,32,1,2,false,false,true,3.74379,3.69534
letters,gpu_array,8192,32,1,2,true,false,true,3.61289,3.56261
letters,gpu_array,8192,32,1,2,false,true,true,3.74791,3.69845
letters,gpu_array,8192,32,1,2,true,true,true,3.6185,3.56816
year_prediction_msd,gpu_array,8192,32,1,2,false,false,true,0.071239,0.0210828
year_prediction_msd,gpu_array,8192,32,1,2,true,false,true,0.0705347,0.0205505
year_prediction_msd,gpu_array,8192,32,1,2,false,true,true,0.0709619,0.0208508
year_prediction_msd,gpu_array,8192,32,1,2,true,true,true,0.0705762,0.0205139
abalone,gpu_sparse,8192,32,1,2,false,false,false,0.0842542,0.0749622
abalone,gpu_sparse,8192,32,1,2,true,false,false,0.0846997,0.0746741
abalone,gpu_sparse,8192,32,1,2,false,true,false,0.124065,0.114268
abalone,gpu_sparse,8192,32,1,2,true,true,false,0.124384,0.114617
airline,gpu_sparse,8192,32,1,2,false,false,false,0.0259656,0.0122864
airline,gpu_sparse,8192,32,1,2,true,false,false,0.026936,0.013241
airline,gpu_sparse,8192,32,1,2,false,true,false,0.0492114,0.0341992
airline,gpu_sparse,8192,32,1,2,true,true,false,0.068269,0.0537134
airline-ohe,gpu_sparse,8192,32,1,2,false,false,false,0.590491,0.314321
airline-ohe,gpu_sparse,8192,32,1,2,false,true,false,1.02871,0.752555
covtype,gpu_sparse,8192,32,1,2,false,false,false,0.143751,0.102128
covtype,gpu_sparse,8192,32,1,2,true,false,false,0.13151,0.0908203
covtype,gpu_sparse,8192,32,1,2,false,true,false,0.365229,0.324015
covtype,gpu_sparse,8192,32,1,2,true,true,false,0.418087,0.376055
epsilon,gpu_sparse,8192,32,1,2,false,false,false,0.931044,0.162874
epsilon,gpu_sparse,8192,32,1,2,false,true,false,0.976129,0.207825
higgs,gpu_sparse,8192,32,1,2,false,false,false,0.0353345,0.0137
higgs,gpu_sparse,8192,32,1,2,true,false,false,0.0360132,0.0145789
higgs,gpu_sparse,8192,32,1,2,false,true,false,0.0640576,0.0439734
higgs,gpu_sparse,8192,32,1,2,true,true,false,0.0782202,0.0567297
letters,gpu_sparse,8192,32,1,2,false,false,false,4.09931,4.04925
letters,gpu_sparse,8192,32,1,2,true,false,false,4.14695,4.09685
letters,gpu_sparse,8192,32,1,2,false,true,false,5.40885,5.35867
letters,gpu_sparse,8192,32,1,2,true,true,false,5.92134,5.87032
year_prediction_msd,gpu_sparse,8192,32,1,2,false,false,false,0.0700769,0.0198193
year_prediction_msd,gpu_sparse,8192,32,1,2,true,false,false,0.0726538,0.0225732
year_prediction_msd,gpu_sparse,8192,32,1,2,false,true,false,0.0958594,0.0458215
year_prediction_msd,gpu_sparse,8192,32,1,2,true,true,false,0.123472,0.071709
abalone,gpu_sparse,8192,32,1,2,false,false,true,0.0731519,0.0619031
abalone,gpu_sparse,8192,32,1,2,true,false,true,0.0690845,0.0592053
abalone,gpu_sparse,8192,32,1,2,false,true,true,0.113391,0.102277
abalone,gpu_sparse,8192,32,1,2,true,true,true,0.113696,0.102452
airline,gpu_sparse,8192,32,1,2,false,false,true,0.0266248,0.01146
airline,gpu_sparse,8192,32,1,2,true,false,true,0.0271631,0.0118677
airline,gpu_sparse,8192,32,1,2,false,true,true,0.0479761,0.0332239
airline,gpu_sparse,8192,32,1,2,true,true,true,0.0677051,0.0529187
airline-ohe,gpu_sparse,8192,32,1,2,false,false,true,0.592865,0.317986
airline-ohe,gpu_sparse,8192,32,1,2,false,true,true,1.01244,0.739042
covtype,gpu_sparse,8192,32,1,2,false,false,true,0.138477,0.0970593
covtype,gpu_sparse,8192,32,1,2,true,false,true,0.123951,0.0818347
covtype,gpu_sparse,8192,32,1,2,false,true,true,0.140441,0.0985339
covtype,gpu_sparse,8192,32,1,2,true,true,true,0.11932,0.0775525
epsilon,gpu_sparse,8192,32,1,2,false,false,true,0.934686,0.164528
epsilon,gpu_sparse,8192,32,1,2,false,true,true,0.976083,0.206169
higgs,gpu_sparse,8192,32,1,2,false,false,true,0.0342603,0.0127722
higgs,gpu_sparse,8192,32,1,2,true,false,true,0.0343677,0.0128247
higgs,gpu_sparse,8192,32,1,2,false,true,true,0.0642432,0.0426123
higgs,gpu_sparse,8192,32,1,2,true,true,true,0.0775183,0.0556519
letters,gpu_sparse,8192,32,1,2,false,false,true,3.77773,3.72721
letters,gpu_sparse,8192,32,1,2,true,false,true,3.69233,3.64185
letters,gpu_sparse,8192,32,1,2,false,true,true,3.78012,3.72934
letters,gpu_sparse,8192,32,1,2,true,true,true,3.68946,3.63887
year_prediction_msd,gpu_sparse,8192,32,1,2,false,false,true,0.0711853,0.0210486
year_prediction_msd,gpu_sparse,8192,32,1,2,true,false,true,0.0705652,0.0205103
year_prediction_msd,gpu_sparse,8192,32,1,2,false,true,true,0.0711414,0.020929
year_prediction_msd,gpu_sparse,8192,32,1,2,true,true,true,0.0728662,0.0202625
abalone,gpu_reorg,8192,32,1,2,false,false,false,0.0863708,0.0770984
abalone,gpu_reorg,8192,32,1,2,true,false,false,0.0760876,0.0665771
abalone,gpu_reorg,8192,32,1,2,false,true,false,0.383492,0.372274
abalone,gpu_reorg,8192,32,1,2,true,true,false,0.386259,0.376791
airline,gpu_reorg,8192,32,1,2,false,false,false,0.029624,0.0159253
airline,gpu_reorg,8192,32,1,2,true,false,false,0.030835,0.0167444
airline,gpu_reorg,8192,32,1,2,false,true,false,0.17124,0.156005
airline,gpu_reorg,8192,32,1,2,true,true,false,0.174705,0.160679
airline-ohe,gpu_reorg,8192,32,1,2,false,false,false,0.600048,0.324651
airline-ohe,gpu_reorg,8192,32,1,2,false,true,false,1.96909,1.69306
covtype,gpu_reorg,8192,32,1,2,false,false,false,0.163712,0.12082
covtype,gpu_reorg,8192,32,1,2,true,false,false,0.163088,0.119224
covtype,gpu_reorg,8192,32,1,2,false,true,false,1.2786,1.23305
covtype,gpu_reorg,8192,32,1,2,true,true,false,1.65643,1.61127
epsilon,gpu_reorg,8192,32,1,2,false,false,false,0.928363,0.159109
epsilon,gpu_reorg,8192,32,1,2,false,true,false,1.06154,0.292572
higgs,gpu_reorg,8192,32,1,2,false,false,false,0.0385925,0.0183606
higgs,gpu_reorg,8192,32,1,2,true,false,false,0.0416162,0.019718
higgs,gpu_reorg,8192,32,1,2,false,true,false,0.183419,0.163193
higgs,gpu_reorg,8192,32,1,2,true,true,false,0.229487,0.207488
letters,gpu_reorg,8192,32,1,2,false,false,false,3.95481,3.90537
letters,gpu_reorg,8192,32,1,2,true,false,false,4.2934,4.24391
letters,gpu_reorg,8192,32,1,2,false,true,false,9.92872,9.87895
letters,gpu_reorg,8192,32,1,2,true,true,false,10.1975,10.1489
year_prediction_msd,gpu_reorg,8192,32,1,2,false,false,false,0.077229,0.0266992
year_prediction_msd,gpu_reorg,8192,32,1,2,true,false,false,0.0797949,0.0296533
year_prediction_msd,gpu_reorg,8192,32,1,2,false,true,false,0.217844,0.16575
year_prediction_msd,gpu_reorg,8192,32,1,2,true,true,false,0.339567,0.28938
abalone,gpu_reorg,8192,32,1,2,false,false,true,0.0581213,0.0480994
abalone,gpu_reorg,8192,32,1,2,true,false,true,0.0537073,0.0443518
abalone,gpu_reorg,8192,32,1,2,false,true,true,0.370322,0.360258
abalone,gpu_reorg,8192,32,1,2,true,true,true,0.385376,0.37606
airline,gpu_reorg,8192,32,1,2,false,false,true,0.0279919,0.0128149
airline,gpu_reorg,8192,32,1,2,true,false,true,0.0273279,0.0118054
airline,gpu_reorg,8192,32,1,2,false,true,true,0.169519,0.154116
airline,gpu_reorg,8192,32,1,2,true,true,true,0.169813,0.15618
airline-ohe,gpu_reorg,8192,32,1,2,false,false,true,0.596248,0.32191
airline-ohe,gpu_reorg,8192,32,1,2,false,true,true,1.9116,1.63798
covtype,gpu_reorg,8192,32,1,2,false,false,true,0.154741,0.110771
covtype,gpu_reorg,8192,32,1,2,true,false,true,0.125801,0.0834888
