model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
covtype,gpu_sparse,4096,2,1,20,2,true,false,true,0.263545,0.132624
epsilon,gpu_sparse,4096,2,1,20,2,false,false,true,0.840828,0.0534017
epsilon,gpu_sparse,4096,2,1,20,2,true,false,true,0.852938,0.067854
higgs,gpu_sparse,4096,2,1,20,2,false,false,true,0.0542745,0.0213387
higgs,gpu_sparse,4096,2,1,20,2,true,false,true,0.0532914,0.0214079
year_prediction_msd,gpu_sparse,4096,2,1,20,2,false,false,true,0.159802,0.0911316
year_prediction_msd,gpu_sparse,4096,2,1,20,2,true,false,true,0.142345,0.0734302
abalone,gpu_reorg,4096,2,1,20,2,false,false,true,0.0928292,0.0730005
abalone,gpu_reorg,4096,2,1,20,2,true,false,true,0.0822843,0.0613505
airline,gpu_reorg,4096,2,1,20,2,false,false,true,0.0485738,0.0185921
airline,gpu_reorg,4096,2,1,20,2,true,false,true,0.0469775,0.017701
airline-ohe,gpu_reorg,4096,2,1,20,2,false,false,true,0.472676,0.182739
airline-ohe,gpu_reorg,4096,2,1,20,2,true,false,true,0.384884,0.0859591
covtype,gpu_reorg,4096,2,1,20,2,false,false,true,0.244079,0.114122
covtype,gpu_reorg,4096,2,1,20,2,true,false,true,0.244767,0.112276
epsilon,gpu_reorg,4096,2,1,20,2,false,false,true,0.846521,0.0579179
epsilon,gpu_reorg,4096,2,1,20,2,true,false,true,0.856342,0.0769413
higgs,gpu_reorg,4096,2,1,20,2,false,false,true,0.0526485,0.0195894
higgs,gpu_reorg,4096,2,1,20,2,true,false,true,0.051982,0.018359
year_prediction_msd,gpu_reorg,4096,2,1,20,2,false,false,true,0.200163,0.132141
year_prediction_msd,gpu_reorg,4096,2,1,20,2,true,false,true,0.17373,0.10538
abalone,gpu_array,4096,2,1,20,4,false,false,true,0.0985848,0.0782157
abalone,gpu_array,4096,2,1,20,4,true,false,true,0.0982275,0.0777616
airline,gpu_array,4096,2,1,20,4,false,false,true,0.052039,0.0218819
airline,gpu_array,4096,2,1,20,4,true,false,true,0.0468958,0.0204822
airline-ohe,gpu_array,4096,2,1,20,4,false,false,true,0.506993,0.210269
airline-ohe,gpu_array,4096,2,1,20,4,true,false,true,0.392546,0.0933459
covtype,gpu_array,4096,2,1,20,4,false,false,true,0.261386,0.129633
covtype,gpu_array,4096,2,1,20,4,true,false,true,0.284952,0.152638
epsilon,gpu_array,4096,2,1,20,4,false,false,true,0.851061,0.0715849
epsilon,gpu_array,4096,2,1,20,4,true,false,true,0.858824,0.071084
higgs,gpu_array,4096,2,1,20,4,false,false,true,0.0564323,0.0227389
higgs,gpu_array,4096,2,1,20,4,true,false,true,0.0543144,0.0214099
year_prediction_msd,gpu_array,4096,2,1,20,4,false,false,true,0.160939,0.0906063
year_prediction_msd,gpu_array,4096,2,1,20,4,true,false,true,0.136332,0.069648
abalone,gpu_sparse,4096,2,1,20,4,false,false,true,0.127135,0.102436
abalone,gpu_sparse,4096,2,1,20,4,true,false,true,0.122861,0.101329
airline,gpu_sparse,4096,2,1,20,4,false,false,true,0.0518298,0.0233024
airline,gpu_sparse,4096,2,1,20,4,true,false,true,0.0495015,0.0222408
airline-ohe,gpu_sparse,4096,2,1,20,4,false,false,true,0.531324,0.241306
airline-ohe,gpu_sparse,4096,2,1,20,4,true,false,true,0.492794,0.201323
covtype,gpu_sparse,4096,2,1,20,4,false,false,true,0.257712,0.126431
covtype,gpu_sparse,4096,2,1,20,4,true,false,true,0.308899,0.176399
